id,state,sunlight_svm,sunlight_reg
Jun-83,LA,276,276
Jul-83,LA,300.5,300.5
Aug-83,LA,314.5,314.5
Sep-83,LA,279,279
Oct-83,LA,213,213
Nov-83,LA,179,179
Dec-83,LA,137.5,137.5
Jan-84,LA,162,162
Feb-84,LA,201,201
Mar-84,LA,230,230
Apr-84,LA,257.5,257.5
May-84,LA,302,302
Jun-84,LA,297,297
Jul-84,LA,293.5,293.5
Aug-84,LA,236.5,236.5
Sep-84,LA,247,247
Oct-84,LA,157.5,157.5
Nov-84,LA,165,165
Dec-84,LA,137.5,137.5
Jan-85,LA,161.5,161.5
Feb-85,LA,156.5,156.5
Mar-85,LA,237.5,237.5
Apr-85,LA,291,291
May-85,LA,283,283
Jun-85,LA,309,309
Jul-85,LA,298,298
Aug-85,LA,328.5,328.5
Sep-85,LA,268.5,268.5
Oct-85,LA,176.5,176.5
Nov-85,LA,163.5,163.5
Dec-85,LA,190,190
Jan-86,LA,208,208
Feb-86,LA,174.5,174.5
Mar-86,LA,304.5,304.5
Apr-86,LA,289,289
May-86,LA,319.5,319.5
Jun-86,LA,279.5,279.5
Jul-86,LA,356.5,356.5
Aug-86,LA,318.5,318.5
Sep-86,LA,283,283
Oct-86,LA,238.5,238.5
Nov-86,LA,90,90
Dec-86,LA,124,124
Jan-87,LA,179.5,179.5
Feb-87,LA,151.5,151.5
Mar-87,LA,265.5,265.5
Apr-87,LA,337.5,337.5
May-87,LA,314.5,314.5
Jun-87,LA,296,296
Jul-87,LA,330.5,330.5
Aug-87,LA,333,333
Sep-87,LA,294,294
Oct-87,LA,297,297
Nov-87,LA,195,195
Dec-87,LA,133,133
Jan-88,LA,162.1657569,151.1759404
Feb-88,LA,161.8691846,166.7260972
Mar-88,LA,218.2359078,211.7856583
Apr-88,LA,235.6813966,229.3444357
May-88,LA,283.5185213,273.359326
Jun-88,LA,286.58312,299.5133229
Jul-88,LA,287.8350553,320.7115987
Aug-88,LA,268.0452655,304.1735893
Sep-88,LA,247.4214497,252.7072884
Oct-88,LA,245.4001288,244.4839342
Nov-88,LA,186.5366338,177.7958464
Dec-88,LA,153.6045031,164.4302508
Jan-89,LA,162.2548155,151.0001189
Feb-89,LA,161.7934388,166.7734405
Mar-89,LA,218.2908609,211.6836762
Apr-89,LA,235.9374738,229.0562106
May-89,LA,283.6822233,273.1619615
Jun-89,LA,286.5880439,299.8067786
Jul-89,LA,287.6743633,321.7481464
Aug-89,LA,267.917662,305.0823677
Sep-89,LA,247.5351342,252.9596483
Oct-89,LA,245.4211217,244.4805088
Nov-89,LA,186.5633038,177.5399819
Dec-89,LA,153.4083173,164.7120082
Jan-90,LA,162.3412385,150.8242973
Feb-90,LA,161.7218587,166.8207839
Mar-90,LA,218.336558,211.581694
Apr-90,LA,236.1836573,228.7679855
May-90,LA,283.8551588,272.9645971
Jun-90,LA,286.5918193,300.1002342
Jul-90,LA,287.4978837,322.7846941
Aug-90,LA,267.7975098,305.991146
Sep-90,LA,247.6395953,253.2120082
Oct-90,LA,245.4612308,244.4770834
Nov-90,LA,186.6057616,177.2841173
Dec-90,LA,153.2149258,164.9937656
Jan-91,LA,162.4243927,150.6484757
Feb-91,LA,161.6552858,166.8681272
Mar-91,LA,218.3727222,211.4797119
Apr-91,LA,236.4186255,228.4797603
May-91,LA,284.0355532,272.7672326
Jun-91,LA,286.594307,300.3936899
Jul-91,LA,287.3066398,323.8212418
Aug-91,LA,267.6841692,306.8999243
Sep-91,LA,247.7338738,253.4643681
Oct-91,LA,245.5188997,244.473658
Nov-91,LA,186.6631438,177.0282528
Dec-91,LA,153.025434,165.2755231
Jan-92,LA,162.5037098,150.4726542
Feb-92,LA,161.5944292,166.9154706
Mar-92,LA,218.3991833,211.3777297
Apr-92,LA,236.641277,228.1915352
May-92,LA,284.2216668,272.5698681
Jun-92,LA,286.5954069,300.6871456
Jul-92,LA,287.1017817,324.8577894
Aug-92,LA,267.5769991,307.8087026
Sep-92,LA,247.8172028,253.716728
Oct-92,LA,245.5925248,244.4702326
Nov-92,LA,186.7344926,176.7723883
Dec-92,LA,152.8408533,165.5572805
Jan-93,LA,162.5786925,150.2968326
Feb-93,LA,161.5398614,166.9628139
Mar-93,LA,218.4158789,211.2757476
Apr-93,LA,236.850729,227.90331
May-93,LA,284.4118136,272.3725036
Jun-93,LA,286.5950562,300.9806012
Jul-93,LA,286.8845708,325.8943371
Aug-93,LA,267.4753705,308.7174809
Sep-93,LA,247.8890102,253.9690879
Oct-93,LA,245.6804733,244.4668073
Nov-93,LA,186.8187673,176.5165237
Dec-93,LA,152.6620941,165.8390379
Jan-94,LA,162.6489193,150.1210111
Feb-94,LA,161.4920173,167.0101573
Mar-94,LA,218.4228547,211.1737655
Apr-94,LA,237.0463129,227.6150849
May-94,LA,284.6043777,272.1751391
Jun-94,LA,286.5932262,301.2740569
Jul-94,LA,286.6563623,326.9308848
Aug-94,LA,267.3786795,309.6262592
Sep-94,LA,247.948916,254.2214478
Oct-94,LA,245.7811011,244.4633819
Nov-94,LA,186.9148575,176.2606592
Dec-94,LA,152.4899604,166.1207953
Jan-95,LA,162.7140474,149.9451895
Feb-95,LA,161.451196,167.0575006
Mar-95,LA,218.4202625,211.0717833
Apr-95,LA,237.2275667,227.3268597
May-95,LA,284.7978279,271.9777746
Jun-95,LA,286.5899195,301.5675126
Jul-95,LA,286.4185861,327.9674325
Aug-95,LA,267.2863573,310.5350375
Sep-95,LA,247.9967278,254.4738077
Oct-95,LA,245.8927696,244.4599565
Nov-95,LA,187.0215968,176.0047947
Dec-95,LA,152.3251461,166.4025527
Jan-96,LA,162.7738142,149.7693679
Feb-96,LA,161.4175654,167.104844
Mar-96,LA,218.408356,210.9698012
Apr-96,LA,237.3942253,227.0386346
May-96,LA,284.9907306,271.7804102
Jun-96,LA,286.5851665,301.8609683
Jul-96,LA,286.1727281,329.0039801
Aug-96,LA,267.1978791,311.4438158
Sep-96,LA,248.0324322,254.7261676
Oct-96,LA,246.0138611,244.4565311
Nov-96,LA,187.1377767,175.7489301
Dec-96,LA,152.168233,166.6843102
Jan-97,LA,162.828037,149.5935464
Feb-97,LA,161.3911685,167.1521873
Mar-97,LA,218.3874851,210.867819
Apr-97,LA,237.5462076,226.7504095
May-97,LA,285.1817596,271.5830457
Jun-97,LA,286.579022,302.1544239
Jul-97,LA,285.9203104,330.0405278
Aug-97,LA,267.1127704,312.3525941
Sep-97,LA,248.0561839,254.9785275
Oct-97,LA,246.1427942,244.4531057
Nov-97,LA,187.2621614,175.4930656
Dec-97,LA,152.0196901,166.9660676
Jan-98,LA,162.8766116,149.4177248
Feb-98,LA,161.3719324,167.1995307
Mar-98,LA,218.3580881,210.7658369
Apr-98,LA,237.6836029,226.4621843
May-98,LA,285.3697052,271.3856812
Jun-98,LA,286.5715618,302.4478796
Jul-98,LA,285.6628713,331.0770755
Aug-98,LA,267.0306118,313.2613724
Sep-98,LA,248.0682924,255.2308874
Oct-98,LA,246.2780368,244.4496804
Nov-98,LA,187.3935022,175.237201
Dec-98,LA,151.8798755,167.247825
Jan-99,LA,162.9195087,149.2419032
Feb-99,LA,161.3596785,167.246874
Mar-99,LA,218.3206829,210.6638547
Apr-99,LA,237.8066547,226.1739592
May-99,LA,285.5534797,271.1883167
Jun-99,LA,286.5628788,302.7413353
Jul-99,LA,285.4019469,332.1136232
Aug-99,LA,266.9510416,314.1701508
Sep-99,LA,248.0692071,255.4832473
Oct-99,LA,246.418118,244.446255
Nov-99,LA,187.5305522,174.9813365
Dec-99,LA,151.7490386,167.5295824
Jan-00,LA,162.9567703,149.0660817
Feb-00,LA,161.3541343,167.2942174
Mar-00,LA,218.275857,210.5618726
Apr-00,LA,237.9157442,225.885734
May-00,LA,285.7321214,270.9909522
Jun-00,LA,286.5530801,303.034791
Jul-00,LA,285.139052,333.1501708
Aug-00,LA,266.8737568,315.0789291
Sep-00,LA,248.0595001,255.7356072
Oct-00,LA,246.5616394,244.4428296
Nov-00,LA,187.6720793,174.725472
Dec-00,LA,151.6273248,167.8113399
Jan-01,LA,162.9885037,148.8902601
Feb-01,LA,161.3549459,167.3415607
Mar-01,LA,218.2242562,210.4598905
Apr-01,LA,238.0113724,225.5975089
May-01,LA,285.9047964,270.7935878
Jun-01,LA,286.5422831,303.3282466
Jul-01,LA,284.8756631,334.1867185
Aug-01,LA,266.7985122,315.9877074
Sep-01,LA,248.0398491,255.9879671
Oct-01,LA,246.7072837,244.4394042
Nov-01,LA,187.8168804,174.4696074
Dec-01,LA,151.5147806,168.0930973
Jan-02,LA,163.0148758,148.7144386
Feb-02,LA,161.3616909,167.3889041
Mar-02,LA,218.1665733,210.3579083
Apr-02,LA,238.0941428,225.3092838
May-02,LA,286.0707985,270.5962233
Jun-02,LA,286.5306129,303.6217023
Jul-02,LA,284.6132019,335.2232662
Aug-02,LA,266.7251191,316.8964857
Sep-02,LA,248.0110185,256.240327
Oct-02,LA,246.8538224,244.4359788
Nov-02,LA,187.9637929,174.2137429
Dec-02,LA,151.4113606,168.3748547
Jan-03,LA,163.0361061,148.538617
Feb-03,LA,161.3738919,167.4362474
Mar-03,LA,218.1035357,210.2559262
Apr-03,LA,238.1647433,225.0210586
May-03,LA,286.2295473,270.3988588
Jun-03,LA,286.5181992,303.915158
Jul-03,LA,284.3530213,336.2598138
Aug-03,LA,266.6534409,317.805264
Sep-03,LA,247.9738416,256.4926869
Oct-03,LA,247.0001216,244.4325535
Nov-03,LA,188.1117058,173.9578784
Dec-03,LA,151.3169346,168.6566121
Jan-04,LA,163.0524595,148.3627954
Feb-04,LA,161.3910295,167.4835908
Mar-04,LA,218.0358937,210.153944
Apr-04,LA,238.2239284,224.7328335
May-04,LA,286.3805842,270.2014943
Jun-04,LA,286.5051733,304.2086136
Jul-04,LA,284.0963922,337.2963615
Aug-04,LA,266.5833901,318.7140423
Sep-04,LA,247.9292012,256.7450468
Oct-04,LA,247.145147,244.4291281
Nov-04,LA,188.2595699,173.7020138
Dec-04,LA,151.2312957,168.9383696
Jan-05,LA,163.0642385,148.1869739
Feb-05,LA,161.4125555,167.5309341
Mar-05,LA,217.9644086,210.0519619
Apr-05,LA,238.2725028,224.4446083
May-05,LA,286.5235678,270.0041298
Jun-05,LA,286.4916662,304.5020693
Jul-05,LA,283.8444929,338.3329092
Aug-05,LA,266.5149222,319.6228206
Sep-05,LA,247.8780131,256.9974067
Oct-05,LA,247.2879661,244.4257027
Nov-05,LA,188.406406,173.4461493
Dec-05,LA,151.1541696,169.220127
Jan-06,LA,163.0717757,148.0111523
Feb-06,LA,161.4379045,167.5782774
Mar-06,LA,217.8898412,209.9499797
Apr-06,LA,238.3113049,224.1563832
May-06,LA,286.658267,269.8067653
Jun-06,LA,286.4778063,304.795525
Jul-06,LA,283.5983996,339.3694569
Aug-06,LA,266.4480306,320.5315989
Sep-06,LA,247.8212079,257.2497667
Oct-06,LA,247.4277502,244.4222773
Nov-06,LA,188.5513119,173.1902848
Dec-06,LA,151.0852232,169.5018844
Jan-07,LA,163.0754262,147.8353307
Feb-07,LA,161.4665061,167.6256208
Mar-07,LA,217.8129408,209.8479976
Apr-07,LA,238.3411919,223.868158
May-07,LA,286.7845541,269.6094009
Jun-07,LA,286.4637175,305.0889807
Jul-07,LA,283.3590802,340.4060045
Aug-07,LA,266.3827408,321.4403772
Sep-07,LA,247.7597163,257.5021266
Oct-07,LA,247.563774,244.4188519
Nov-07,LA,188.6934677,172.9344202
Dec-07,LA,151.0240743,169.7836418
Jan-08,LA,163.0755602,147.6595092
Feb-08,LA,161.4977942,167.6729641
Mar-08,LA,217.734436,209.7460155
Apr-08,LA,238.3630263,223.5799329
May-08,LA,286.9023959,269.4120364
Jun-08,LA,286.4495175,305.3824363
Jul-08,LA,283.1273886,341.4425522
Aug-08,LA,266.3191035,322.3491555
Sep-08,LA,247.6944538,257.7544865
Oct-08,LA,247.6954145,244.4154265
Nov-08,LA,188.8321401,172.6785557
Dec-08,LA,150.9703003,170.0653992
Jan-09,LA,163.072556,147.4836876
Feb-09,LA,161.5312171,167.7203075
Mar-09,LA,217.6550249,209.6440333
Apr-09,LA,238.3776631,223.2917078
May-09,LA,287.0118456,269.2146719
Jun-09,LA,286.4353168,305.675892
Jul-09,LA,282.9040624,342.4790999
Aug-09,LA,266.2571896,323.2579339
Sep-09,LA,247.6263083,258.0068464
Oct-09,LA,247.822149,244.4120012
Nov-09,LA,188.9666843,172.4226912
Dec-09,LA,150.9234477,170.3471567
Jan-10,LA,163.0667935,147.307866
Feb-10,LA,161.5662452,167.7676508
Mar-10,LA,217.5753682,209.5420512
Apr-10,LA,238.3859391,223.0034826
May-10,LA,287.1130327,269.0173074
Jun-10,LA,286.4212178,305.9693477
Jul-10,LA,282.6897214,343.5156476
Aug-10,LA,266.1970832,324.1667122
Sep-10,LA,247.5561287,258.2592063
Oct-10,LA,247.9435508,244.4085758
Nov-10,LA,189.0965457,172.1668266
Dec-10,LA,150.8830407,170.6289141
Jan-11,LA,163.0586482,147.1320445
Feb-11,LA,161.6023774,167.8149942
Mar-11,LA,217.4960818,209.440069
Apr-11,LA,238.3886631,222.7152575
May-11,LA,287.2061542,268.8199429
Jun-11,LA,286.4073135,306.2628034
Jul-11,LA,282.4848686,344.5521952
Aug-11,LA,266.1388767,325.0754905
Sep-11,LA,247.4847153,258.5115662
Oct-11,LA,248.0592855,244.4051504
Nov-11,LA,189.2212585,171.9109621
Dec-11,LA,150.8485897,170.9106715
Jan-12,LA,163.0484862,146.9562229
Feb-12,LA,161.6391472,167.8623375
Mar-12,LA,217.4177321,209.3380869
Apr-12,LA,238.386608,222.4270323
May-12,LA,287.2914644,268.6225785
Jun-12,LA,286.3936875,306.556259
Jul-12,LA,282.2898925,345.5887429
Aug-12,LA,266.0826655,325.9842688
Sep-12,LA,247.4128122,258.7639261
Oct-12,LA,248.1691053,244.401725
Nov-12,LA,189.340445,171.6550976
Dec-12,LA,150.8195984,171.1924289
Jan-13,LA,163.0366591,146.7804014
Feb-13,LA,161.6761262,167.9096809
Mar-13,LA,217.3408313,209.2361048
Apr-13,LA,238.3805048,222.1388072
May-13,LA,287.369266,268.425214
Jun-13,LA,286.3804135,306.8497147
Jul-13,LA,282.1050711,346.6252906
Aug-13,LA,266.028543,326.8930471
Sep-13,LA,247.3411014,259.016286
Oct-13,LA,248.2728435,244.3982996
Nov-13,LA,189.4538118,171.399233
Dec-13,LA,150.7955718,171.4741864
Jan-14,LA,163.0235006,146.6045798
Feb-14,LA,161.7129278,167.9570242
Mar-14,LA,217.2658354,209.1341226
Apr-14,LA,238.3710364,221.8505821
May-14,LA,287.4399008,268.2278495
Jun-14,LA,286.3675554,307.1431704
Jul-14,LA,281.9305769,347.6618383
Aug-14,LA,265.9765972,327.8018254
Sep-14,LA,247.2701979,259.2686459
Oct-14,LA,248.370408,244.3948743
Nov-14,LA,189.561147,171.1433685
Dec-14,LA,150.7760218,171.7559438
Jan-15,LA,163.0093231,146.4287582
Feb-15,LA,161.7492082,168.0043676
Mar-15,LA,217.1931416,209.0321405
Apr-15,LA,238.3588352,221.5623569
May-15,LA,287.5037407,268.030485
Jun-15,LA,286.3551668,307.436626
Jul-15,LA,281.7664834,348.6983859
Aug-15,LA,265.9269065,328.7106037
Sep-15,LA,247.2006479,259.5210058
Oct-15,LA,248.4617748,244.3914489
Nov-15,LA,189.6623143,170.887504
Dec-15,LA,150.7604729,172.0377012
Jan-16,LA,162.9944154,146.2529367
Feb-16,LA,161.7846682,168.0517109
Mar-16,LA,217.1230888,208.9301583
Apr-16,LA,238.3444796,221.2741318
May-16,LA,287.5611802,267.8331205
Jun-16,LA,286.3432922,307.7300817
Jul-16,LA,281.6127722,349.7349336
Aug-16,LA,265.8795377,329.619382
Sep-16,LA,247.1329269,259.7733657
Oct-16,LA,248.5469804,244.3880235
Nov-16,LA,189.7572488,170.6316394
Dec-16,LA,150.7484672,172.3194586
Jan-17,LA,162.9790409,146.0771151
Feb-17,LA,161.8190521,168.0990543
Mar-17,LA,217.0559573,208.8281762
Apr-17,LA,238.3284932,220.9859066
May-17,LA,287.6126279,267.635756
Jun-17,LA,286.3319664,308.0235374
Jul-17,LA,281.4693414,350.7714813
Aug-17,LA,265.8345434,330.5281603
Sep-17,LA,247.0674404,260.0257256
Oct-17,LA,248.6261158,244.3845981
Nov-17,LA,189.8459498,170.3757749
Dec-17,LA,150.7395686,172.6012161
Jan-18,LA,162.9634366,145.9012935
Feb-18,LA,161.8521474,168.1463976
Mar-18,LA,216.9919708,208.726194
Apr-18,LA,238.3113448,220.6976815
May-18,LA,287.6585006,267.4383916
Jun-18,LA,286.3212155,308.3169931
Jul-18,LA,281.3360132,351.808029
Aug-18,LA,265.7919605,331.4369386
Sep-18,LA,247.004525,260.2780855
Oct-18,LA,248.6993186,244.3811727
Nov-18,LA,189.9284755,170.1199104
Dec-18,LA,150.7333651,172.8829735
Jan-19,LA,162.9478123,145.725472
Feb-19,LA,161.8837827,168.193741
Mar-19,LA,216.9312987,208.6242119
Apr-19,LA,238.2934487,220.4094563
May-19,LA,287.6992161,267.2410271
Jun-19,LA,286.3110577,308.6104487
Jul-19,LA,281.2125435,352.8445766
Aug-19,LA,265.7518096,332.345717
Sep-19,LA,246.944451,260.5304454
Oct-19,LA,248.7667667,244.3777473
Nov-19,LA,190.0049357,169.8640458
Dec-19,LA,150.7294723,173.1647309
Jan-20,LA,162.9323514,145.5496504
Feb-20,LA,161.9138259,168.2410843
Mar-20,LA,216.8740586,208.5222298
Apr-20,LA,238.2751663,220.1212312
May-20,LA,287.7351886,267.0436626
Jun-20,LA,286.301503,308.9039044
Jul-20,LA,281.0986306,353.8811243
Aug-20,LA,265.7140943,333.2544953
Sep-20,LA,246.8874258,260.7828053
Oct-20,LA,248.828671,244.374322
Nov-20,LA,190.0754854,169.6081813
Dec-20,LA,150.7275344,173.4464883
Jan-21,LA,162.9172105,145.3738289
Feb-21,LA,161.9421811,168.2884277
Mar-21,LA,216.8203206,208.4202476
Apr-21,LA,238.2568086,219.8330061
May-21,LA,287.7668235,266.8462981
Jun-21,LA,286.292555,309.1973601
Jul-21,LA,280.9939238,354.917672
Aug-21,LA,265.6788018,334.1632736
Sep-21,LA,246.8335978,261.0351652
Oct-21,LA,248.8852698,244.3708966
Nov-21,LA,190.1403179,169.3523168
Dec-21,LA,150.7272254,173.7282457
Jan-22,LA,162.9025211,145.1980073
Feb-22,LA,161.9687858,168.335771
Mar-22,LA,216.7701109,208.3182655
Apr-22,LA,238.2386384,219.5447809
May-22,LA,287.7945137,266.6489336
Jun-22,LA,286.2842107,309.4908158
Jul-22,LA,280.8980324,355.9542196
Aug-22,LA,265.6459028,335.0720519
Sep-22,LA,246.7830614,261.2875251
Oct-22,LA,248.9368222,244.3674712
Nov-22,LA,190.1996585,169.0964522
Dec-22,LA,150.7282496,174.0100032
Jan-00,IL,111,111
Feb-00,IL,141,141
Mar-00,IL,153,153
Apr-00,IL,243,243
May-00,IL,254,254
Jun-00,IL,288,288
Jul-00,IL,276,276
Aug-00,IL,257,257
Sep-00,IL,215,215
Oct-00,IL,226,226
Nov-00,IL,118,118
Dec-00,IL,107,107
Jan-01,IL,117,117
Feb-01,IL,199,199
Mar-01,IL,134,134
Apr-01,IL,269,269
May-01,IL,226,226
Jun-01,IL,313,313
Jul-01,IL,358,358
Aug-01,IL,243,243
Sep-01,IL,249,249
Oct-01,IL,236,236
Nov-01,IL,154,154
Dec-01,IL,114,114
Jan-02,IL,179,179
Feb-02,IL,166.5,166.5
Mar-02,IL,190.5,190.5
Apr-02,IL,259,259
May-02,IL,287,287
Jun-02,IL,262,262
Jul-02,IL,310.5,310.5
Aug-02,IL,275.5,275.5
Sep-02,IL,189.5,189.5
Oct-02,IL,228.5,228.5
Nov-02,IL,123.5,123.5
Dec-02,IL,98,98
Jan-03,IL,130,130
Feb-03,IL,147,147
Mar-03,IL,192.5,192.5
Apr-03,IL,235.5,235.5
May-03,IL,288,288
Jun-03,IL,324,324
Jul-03,IL,332,332
Aug-03,IL,280.5,280.5
Sep-03,IL,243.5,243.5
Oct-03,IL,229,229
Nov-03,IL,153.5,153.5
Dec-03,IL,129.5,129.5
Jan-04,IL,140.5,140.5
Feb-04,IL,126.5,126.5
Mar-04,IL,134,134
Apr-04,IL,239,239
May-04,IL,267.5,267.5
Jun-04,IL,303.5,303.5
Jul-04,IL,324,324
Aug-04,IL,309.5,309.5
Sep-04,IL,218.5,218.5
Oct-04,IL,216.5,216.5
Nov-04,IL,181,181
Dec-04,IL,110.5,110.5
Jan-05,IL,124.5,124.5
Feb-05,IL,160,160
Mar-05,IL,187,187
Apr-05,IL,245,245
May-05,IL,281.5,281.5
Jun-05,IL,330,330
Jul-05,IL,286.5,286.5
Aug-05,IL,276,276
Sep-05,IL,213,213
Oct-05,IL,205.5,205.5
Nov-05,IL,179,179
Dec-05,IL,169,169
Jan-06,IL,124.67,124.67
Feb-06,IL,183.67,183.67
Mar-06,IL,160,160
Apr-06,IL,283.67,283.67
May-06,IL,335,335
Jun-06,IL,329.33,329.33
Jul-06,IL,360.33,360.33
Aug-06,IL,302.33,302.33
Sep-06,IL,257,257
Oct-06,IL,165.33,165.33
Nov-06,IL,132,132
Dec-06,IL,80.33,80.33
Jan-07,IL,89,89
Feb-07,IL,169.33,169.33
Mar-07,IL,196.33,196.33
Apr-07,IL,183.33,183.33
May-07,IL,244.67,244.67
Jun-07,IL,272,272
Jul-07,IL,304,304
Aug-07,IL,291.67,291.67
Sep-07,IL,236.33,236.33
Oct-07,IL,229,229
Nov-07,IL,196.67,196.67
Dec-07,IL,104.67,104.67
Jan-08,IL,173.67,173.67
Feb-08,IL,149.33,149.33
Mar-08,IL,198.33,198.33
Apr-08,IL,206,206
May-08,IL,261.33,261.33
Jun-08,IL,349.33,349.33
Jul-08,IL,350,350
Aug-08,IL,354.67,354.67
Sep-08,IL,317,317
Oct-08,IL,256,256
Nov-08,IL,183,183
Dec-08,IL,148,148
Jan-09,IL,95.67,95.67
Feb-09,IL,133.67,133.67
Mar-09,IL,194,194
Apr-09,IL,220.67,220.67
May-09,IL,311,311
Jun-09,IL,283.67,283.67
Jul-09,IL,311.33,311.33
Aug-09,IL,348,348
Sep-09,IL,254.67,254.67
Oct-09,IL,214,214
Nov-09,IL,153,153
Dec-09,IL,123.33,123.33
Jan-10,IL,137,137
Feb-10,IL,169.33,169.33
Mar-10,IL,315.67,315.67
Apr-10,IL,223.33,223.33
May-10,IL,265.33,265.33
Jun-10,IL,340.67,340.67
Jul-10,IL,317,317
Aug-10,IL,286.33,286.33
Sep-10,IL,220.33,220.33
Oct-10,IL,259,259
Nov-10,IL,161.33,161.33
Dec-10,IL,151.67,151.67
Jan-11,IL,93,93
Feb-11,IL,137.67,137.67
Mar-11,IL,235.67,235.67
Apr-11,IL,206,206
May-11,IL,358.67,358.67
Jun-11,IL,352.67,352.67
Jul-11,IL,366,366
Aug-11,IL,318.67,318.67
Sep-11,IL,208.33,208.33
Oct-11,IL,167.33,167.33
Nov-11,IL,148.67,148.67
Dec-11,IL,139.33,139.33
Jan-12,IL,162.33,162.33
Feb-12,IL,161,161
Mar-12,IL,202.67,202.67
Apr-12,IL,263.67,263.67
May-12,IL,310.67,310.67
Jun-12,IL,338,338
Jul-12,IL,318.33,318.33
Aug-12,IL,269,269
Sep-12,IL,252.33,252.33
Oct-12,IL,251,251
Nov-12,IL,205,205
Dec-12,IL,171.33,171.33
Jan-13,IL,122,122
Feb-13,IL,174,174
Mar-13,IL,201.33,201.33
Apr-13,IL,251.67,251.67
May-13,IL,269,269
Jun-13,IL,348,348
Jul-13,IL,349,349
Aug-13,IL,294.67,294.67
Sep-13,IL,229.33,229.33
Oct-13,IL,167.33,167.33
Nov-13,IL,137.33,137.33
Dec-13,IL,108.33,108.33
Jan-14,IL,87,87
Feb-14,IL,175.67,175.67
Mar-14,IL,196,196
Apr-14,IL,222.33,222.33
May-14,IL,346.33,346.33
Jun-14,IL,326.67,326.67
Jul-14,IL,354.67,354.67
Aug-14,IL,296,296
Sep-14,IL,257,257
Oct-14,IL,208.33,208.33
Nov-14,IL,201.33,201.33
Dec-14,IL,100.33,100.33
Jan-15,IL,127.67,127.67
Feb-15,IL,114.33,114.33
Mar-15,IL,199.33,199.33
Apr-15,IL,305.33,305.33
May-15,IL,243,243
Jun-15,IL,294.67,294.67
Jul-15,IL,268,268
Aug-15,IL,237,237
Sep-15,IL,228.33,228.33
Oct-15,IL,249,249
Nov-15,IL,163.67,163.67
Dec-15,IL,130,130
Jan-16,IL,118,118
Feb-16,IL,165,165
Mar-16,IL,201.33,201.33
Apr-16,IL,217.67,217.67
May-16,IL,277.67,277.67
Jun-16,IL,317.33,317.33
Jul-16,IL,417.33,417.33
Aug-16,IL,344.67,344.67
Sep-16,IL,271.33,271.33
Oct-16,IL,224.67,224.67
Nov-16,IL,187.67,187.67
Dec-16,IL,168.67,168.67
Jan-17,IL,200.33,200.33
Feb-17,IL,182.67,182.67
Mar-17,IL,231.67,231.67
Apr-17,IL,218.67,218.67
May-17,IL,272,272
Jun-17,IL,318,318
Jul-17,IL,365.33,365.33
Aug-17,IL,311,311
Sep-17,IL,266.67,266.67
Oct-17,IL,147,147
Nov-17,IL,157.67,157.67
Dec-17,IL,138.67,138.67
Jan-18,IL,164,164
Feb-18,IL,182.33,182.33
Mar-18,IL,279,279
Apr-18,IL,205.67,205.67
May-18,IL,316,316
Jun-18,IL,333,333
Jul-18,IL,348.67,348.67
Aug-18,IL,281,281
Sep-18,IL,225.33,225.33
Oct-18,IL,177,177
Nov-18,IL,148,148
Dec-18,IL,120.33,120.33
Jan-19,IL,199.25,199.25
Feb-19,IL,149.25,149.25
Mar-19,IL,222.5,222.5
Apr-19,IL,203.25,203.25
May-19,IL,271,271
Jun-19,IL,334.5,334.5
Jul-19,IL,404,404
Aug-19,IL,348,348
Sep-19,IL,275.75,275.75
Oct-19,IL,184.75,184.75
Nov-19,IL,158,158
Dec-19,IL,110.25,110.25
Jan-20,IL,156.5,156.5
Feb-20,IL,153.25,153.25
Mar-20,IL,233.25,233.25
Apr-20,IL,194.25,194.25
May-20,IL,305.75,305.75
Jun-20,IL,345.5,345.5
Jul-20,IL,362,362
Aug-20,IL,299,299
Sep-20,IL,274.25,274.25
Oct-20,IL,231.5,231.5
Nov-20,IL,130.5,130.5
Dec-20,IL,122,122
Jan-21,IL,158.25,158.25
Feb-21,IL,120.75,120.75
Mar-21,IL,197,197
Apr-21,IL,242.5,242.5
May-21,IL,321.5,321.5
Jun-21,IL,317.5,317.5
Jul-21,IL,393.25,393.25
Aug-21,IL,291.25,291.25
Sep-21,IL,242.75,242.75
Oct-21,IL,232.25,232.25
Nov-21,IL,101,101
Dec-21,IL,100.25,100.25
Jan-22,IL,206.5,206.5
Feb-22,IL,181.75,181.75
Mar-22,IL,169.5,169.5
Apr-22,IL,232.5,232.5
May-22,IL,294,294
Jun-22,IL,376.5,376.5
Jul-22,IL,345.75,345.75
Aug-22,IL,327.75,327.75
Sep-22,IL,281.25,281.25
Oct-22,IL,240.75,240.75
Nov-22,IL,115.25,115.25
Dec-22,IL,132,132
Jan-23,IL,127.5,127.5
Feb-23,IL,151.25,151.25
Mar-23,IL,217,217
Apr-23,IL,240.75,240.75
May-23,IL,295.75,295.75
Jun-23,IL,329.25,329.25
Jul-23,IL,358,358
Aug-23,IL,287.5,287.5
Sep-23,IL,200.5,200.5
Oct-23,IL,223.25,223.25
Nov-23,IL,145.25,145.25
Dec-23,IL,126.5,126.5
Jan-24,IL,171.5,171.5
Feb-24,IL,143.5,143.5
Mar-24,IL,114.75,114.75
Apr-24,IL,238.75,238.75
May-24,IL,248.25,248.25
Jun-24,IL,281.5,281.5
